sourate,versets,ahkam
40,48,21121010141412241221101111010120
40,49,121121141111111121021110111014101210120
40,50,2411101110210111121011212212221021214102121122120
40,51,14112111112112121210121102110112101020
40,52,10121211212110111101111101111104120
40,53,111021022101211010214104210120
40,54,12110211101020
40,55,1010121012112101010112111110110111110111101020
40,56,1212112121422121110110210121012212110121014121212110110121122111210120
40,57,1101122110101101110101411212101141210120
40,58,1210110102101211121212111221211101411214111120
40,59,12211121112101221212101141210120
40,60,12111110241011011012121101012110121211012111212120
40,61,121121111111011101221122110110122112101011411212101141210120
40,62,2111211110211111014121121111410120
40,63,121110111212212212110120
40,64,1211211111101011221141142111110110111111011111211121211121111011211211102120
40,65,1101141211211102110121112101011211102120
40,66,10141211010111211021122121144111011211121110110101111102120
40,67,1112111122122121201212101112121011101021211014111101211221221121221112121011110141112111111010120
40,68,1112102112111214102112212112121120
40,69,1101111121121214221211410120
40,70,11211121012111410102121112110110120
40,71,110102141021101121110120
40,72,101211214110120
40,73,12211101012121010120
40,74,122121221214110112021210110212111112102120
40,75,211212121010121101011101011112121010120
40,76,10141021112121212211011010111120
40,77,10101210121121141112110112111101011111211110210120
40,78,111010102111221011101221102110111012101010110112211121012101112110121101211124110121111101111111211010120
40,79,121121111110102111012102110210120
40,80,1110221211111012110221221211011102111010110120
40,81,1121022121112212112120
40,82,111012210101112121012121111211210110241011101011111121222101011410210142210120
40,83,114410101111210112111212121121010112111422121010120
40,84,11411010122421412110121110212141210120
40,85,1101112111022110141101012121211210110212121111121102120
41,1,10121102112126
41,2,1221211021120
41,3,1221110221210210111110210120
41,4,122112211011101110110210120
41,5,122121241121241024110114221210211210121101112210101222120
41,6,1012411111201102411112412110122212101241101101012111011010120
41,7,112121021121112102111102120
41,8,121212121112212111010101011020
41,9,101121011012111211101012101011101211412222111102120
41,10,11112212111210121211221111241021241011112214114120
41,11,12014111411111221211211010101210101010221411024120
41,12,1121210112222101011102211141010121112141102112211102211102101210120
41,13,1101012110121011021112012111221120
41,14,10410111111210110210110101101210141121221041112112111411211414101012122120
41,15,11422101012101011101011122101111411101110110122112111101111110101121221221210120
41,16,11010211010221012412121211121101210101101211021112102111102110212120
41,17,11412111102101011201211012111101021110121021122210120
41,18,111011212121221120
41,19,1101101110412111411102120
41,20,11212242211111010101101102110112112122210120
41,21,122112110111110110224121112114121111102111111101111121110110120
41,22,12121010112112101111010101101410211012121101212112101221210111212410120
41,23,121101211121121211110102101101012102120
41,24,112101214110111011210101212121010120
41,25,111021101141111211410110210121011011111011010141121011012101121012101211210222120
41,26,12112111221012121010211010211111010120
41,27,1112121211121221221110112101011122210120
41,28,211141104121411102221010114212221221210120
41,29,12112111211411111011122110121012110101210110212112211010120
41,30,12121221112112012211111110110141111212212101211012101211212102120
41,31,10110141101012110211021111110222101412111011102221120
41,32,11120121120
41,33,1101011101222141121111121212112211010120
41,34,1210110111111111101011211101111112101111012121211221110120
41,35,12112411121112121124122110120
41,36,11412112111102110210110121122111210120
41,37,1102211101122111011011121012110112101111012121121111212121012110120
41,38,111010121121121111111211211011221110210120
41,39,110221412111010121121141210211010410110111012141022110101041221211102120
41,40,12121101214221221010111041112102141101012210421210101211012210101221210121120
41,41,121211121101144110112211210120
41,42,210210211121011101121010121221201210120
41,43,21211112210211111121011121111210112121210120
41,44,11011021102101011122102111022141011211112101111212121211421121210121422110102111110101101411121011222120
41,45,1110210221012110111211102111211101111111110110112101211201120
41,46,101112121110121101411110212111112110120
41,47,1101111101211121011121121201021212101110122121111211012110112210101114224214121412120
41,48,1111014221021121011142112220
41,49,210110122112141010111211111122120
41,50,11101102110112412101141110111212222141122114112111110112141221212101021111112121112121121112121201210120
41,51,11410102110122110111121211211211111121410120
41,52,101110101221101212112110121210111120112122120
41,53,11210221210221141211101211111110121011111010111111221211102120
41,54,141210210112141111014122111101220
42,1,10121102112126
42,2,666
42,3,12112411011111211210112101210120
42,4,12211221121010111101110120
42,5,12112211111011210112101411111121110111101101012111210101141221110121120
42,6,112111212214101412112101101014121110121120
42,7,1121110104110110210111112111201211010121121110101012101211221012111221120
42,8,110412111111012221121212101112141210112121212112211212120
42,9,11112122141014112111011111110101021111211102120
42,10,1101101021121021101411212111211211011110111101120
42,11,2111221101011111120121110102211101021102210111021101110121021111210120
42,12,1212211221101011011101112141110111221111010120
42,13,1111121212121222114101041101121102141022112212410122211211112211111101012121021011012110141101121411104110112120
42,14,12111412121012411101011021011011021112111011111411121111110110112121212012112101101211201120
42,15,112111011011014110112111010411011021211412112112122111011101110111211121111014102121110102110211110121101112110111012111010120
42,16,11211621121121011012112111102111012111101110101121110122120
42,17,1211412110121101110221121021111211120
42,18,101011111212101211211212121012110211012112101114121211221121112122120
42,19,1211221121210111214111101110120
42,20,122112110102111110122101211221121101102101210212121021111220
42,21,1011011411121121212101012112111021111010111111011011221211101210120
42,22,1121211012114112111212110112121211122121210210141114142112111102111101010120
42,23,211121111211211121212111221211410111011011010110111110102112101101111210122210101221122120
42,24,101221012112111211211121101012101111012102111111011111214122122121120
42,25,1111210111011101212110211112111011210120
42,26,1101211212121112212111211221012102121110122120
42,27,1101112110111212111010101121211111111414112211212122120
42,28,1111211110101121012112112111011211101110120
42,29,1102212101122110101121121212612111121011012141120
42,30,14121122212112111010210110212120
42,31,1412121101211010112112221211211212120
42,32,1102211012110101101020
42,33,1211010112111010112111210141222111221111122120
42,34,102101212112110112120
42,35,1101112112121422122112220
42,36,1422122102112101211021212121102110211212121121110111120
42,37,11211011211411010110121111221121010120
42,38,11210122111101122121110110221011011411021012120
42,39,11211412111010110121120
42,40,1141111211112012110121101111012112112221112120
42,41,111121111011012114112110122120
42,42,1211211112110121411102110101110101114111101210120
42,43,11121111111122111101010120
42,44,11210112112121211122101211121211411101211221101211122120
42,45,112101012111022121111112121121010112121121214120212112111412111011021010101211141221212121220
42,46,1221112010141121211222121112101121121212120
42,47,101221111221011210111012111121121211220121011212112220
42,48,11010121410102111010121010110111012111614110101221141012111121121101011121211101021011201221120
42,49,121101122110101101121411111121411221111112141120
42,50,101111101022112211011121411210122122120
42,51,1221111101211111211210101012141121010101112212111101221411221110120
42,52,112111010411012120101221211021012111022112121102121202121241101212112111041212120120
42,53,12121121221122112101011411211210120
43,1,10121102112126
43,2,101210120
43,3,1411021102101111111010120
43,4,11224120121110211110120
43,5,1110111211101101012121010120120
43,6,110101021212101120
43,7,121021221101222121010120
43,8,110104111101210211211101120
43,9,11121101120111122110101112121111201210120
43,10,11211111101011021111110221111111010120
43,11,11211111141421112112102121011202121110120
43,12,11211101021112111111210101101021210120
43,13,11012121212121012101111101101101011011122102112111122212141210120
43,14,116121121121120
43,15,111212101212101012012211121220
43,16,1111114101112211021210120
43,17,1121111111212111110211121110121012111120
43,18,1112111110101111110121101120
43,19,1112014111121101211021121011121011011011121110110120
43,20,122104110212110214112121110101010101210120
43,21,10210210121221012112121010120
43,22,102414110424121412211414221120120
43,23,11211410102121011210112221012211012414110424121412211414221120120
43,24,211110101121102141110110124110241414101012122120
43,25,12110210101210101212111011120
43,26,11021102211121110141221412410120
43,27,11121112112211020
43,28,1111211122112211121111010120
43,29,10110141411241101241110111121220
43,30,11441110112222102114122120
43,31,122102111210102112111210101101120
43,32,11010121101111110111021011221110101211021110210110101102112111111101121021012110111111012410120
43,33,110412121411222111111021121011110211121101112211211211110210120
43,34,1112110102211110110211120
43,35,1101211211211141210121102102111121111101120
43,36,112101121011021111012102211112120
43,37,1121011121101112111012112120120
43,38,1121241221210110211011101010110111010120
43,39,1121211110101111010121010121101120
43,40,11121101112101010101112212121220
43,41,1141011211114101221120
43,42,1011121121102101141101201120
43,43,10101011421111011211212120120
43,44,1122110111111011110110120
43,45,10101010102121011111141110212211021211210120
43,46,1110101022212214121010111112121141211102120
43,47,11441121221412120210120
43,48,12121202110121110111010121110212101211111010120
43,49,12241112110112111121111211122110120
43,50,114110210110121121012120
43,51,1221010121012212101110121011011211010211021210411210120
43,52,10111012021121112212121120
43,53,110410111101101112211101041111014111101120
43,54,101111012112211210221022120
43,55,11621212110210101101021010120
43,56,11102101121111102120
43,57,11411101101111101210111011120
43,58,12412111210101011211211112112101010101120
43,59,101112101010102110111102111111410420
43,60,11014111102121241121010110120
43,61,112211011211121011212111212212120120
43,62,121112111021122110111220
43,63,114412210112121101011210101111111111210112101121211122111220
43,64,1221111211110101212212120120
43,65,1011101021121011011011121112101211010120
43,66,101212111211121011121012110210120
43,67,10114110112101101101011101101120
43,68,21212101011011010114121010120
43,69,11212121221212210120
43,70,101201211210110211010120
43,71,12111012112122112110221222101210121111110101111210222120
43,72,110101211421012212121010120
43,73,110222112121120210120
43,74,12010121212111212120
43,75,2111110101102110120
43,76,12110210121222112120
43,77,1210221111011102111211214120
43,78,110102121011121210111010112120
43,79,10101410211410120
43,80,10101211421011111011021212111121101010120
43,81,1012211102111211111102120
43,82,102111122110101110101141120
43,83,11010122110121212210111122120
43,84,11112114112211010112211101210120
43,85,1121112121011221101011210112112121012111110110120
43,86,12101112110211221112111212111101111010120
43,87,1112110112011110112122111410120
43,88,1212211124141101210120
43,89,10101010110122110110120
44,1,10121102112126
44,2,101210120
44,3,1612102121011221110141412120
44,4,221011111010120
44,5,101201214141410120
44,6,10112111122111210120
44,7,111221101011210114121214120
44,8,41211211102112111101112411101120
44,9,101021210120
44,10,101101011011411121220
44,11,10141221210120
44,12,1110101201211410120
44,13,141111021104110121220
44,14,12111010112211112020
44,15,142120121121012104120
44,16,101101101011010414121120
44,17,1110114101101011010114110122120
44,18,10111112121141101210120
44,19,112102112116221211021220
44,20,114101112111101210120
44,21,111010122101120
44,22,11211412414110120120
44,23,11011122101012121120
44,24,101101011010121012120120
44,25,10112121421120
44,26,11221122120
44,27,1101222222120
44,28,1211110102210102120
44,29,121101101114110101122212120
44,30,1110110214104211101210120
44,31,12101011222121121010120
44,32,11110102101210101102120
44,33,12102121022122114220
44,34,12414111220
44,35,1011121011102212101112120
44,36,102124141212102120
44,37,11010101010111211211210110101021012102210120
44,38,12110112211010112101122120
44,39,21102141210111212101110210120
44,40,1210101012211010120
44,41,101210210101202102121012120
44,42,12111121122110121120
44,43,121111120
44,44,1210120
44,45,1010110210120
44,46,11010120
44,47,12110121121410120
44,48,12121011012101210120
44,49,1012112101210120
44,50,1222212121210120
44,51,120112121210120
44,52,21421120
44,53,101211212121101011212120
44,54,12111110212121020
44,55,102122111211102120
44,56,212212101011101011022112101210120
44,57,10121112111101010120
44,58,1122110211121111110111120
44,59,10110121201120
45,1,10121102112126
45,2,12210121112101210120
45,3,12112211010112211010120
45,4,12101101211112611022111022120
45,5,101211011221141211211114111021102110101101101211021121221110210120
45,6,101221211022110110111111122101211221210120
45,7,1011111210120
45,8,1011221211021101121111010121110101021110111210120
45,9,11211110221210101111211101411110121220
45,10,121411011211210210141121021211121221211014111101210120
45,11,221211211121221111011012121010120
45,12,121121111110101110110101211101211101212101211111010120
45,13,111111411221121010112120112221112211102111120
45,14,1112121210121121210211212111011102122210120
45,15,10111212111012110141111021212111010120
45,16,1110210214104210121101011211111102121112111102101102120
45,17,12102121121210101110114121210124111010110210110121111021011010101211222221101120
45,18,1211021121211210101111021211101041121210120
45,19,12101210212111211021122121101101014110212111101120
45,20,2214111411121101111022120
45,21,101111210112112112011101121212111221211412021011211041210120
45,22,11112112211010110111110211102121110110210120
45,23,111101111111212121111112112102111112101211012111112111212121121021121012111211120
45,24,12221112121110212111021210114111011211212111010101010121140
45,25,11210211010221211214211111014122202124141212102120
45,26,11211021012121101210111012101012112101211212101141210120
45,27,11211011221101011101121211101121011010120
45,28,112111222112111221041212110101101012121010120
45,29,221212121111012101114141012112121010120
45,30,11212121211122121110111011102101122111101010120
45,31,112121114111011022210211010101010101121010120120
45,32,11221121012112121121012210141021211121212121210111010120
45,33,1121101121211212111422121010120
45,34,121010112210121210141101102211021141121124120
45,35,211211211110102212111211101101211021010121012110212101010120
45,36,1121010111122111101011102120
45,37,111010141112211010111101210120
46,1,10121102112126
46,2,12210121112101210120
46,3,211011221101011210114121011111121112111216121210120
46,4,101110141021122121122221121101011011010211221022112122101241012112010101212102120
46,5,110111122102122121121012114121010121111012141102120
46,6,1121114122110104212211211102120
46,7,112102110102212112221121112101114411022101220
46,8,1012210121101101101212101212112110101110111212212112121221021101101110121120
46,9,10212110121111141022101121211010111112224111141112121220
46,10,10111010122110121211110121211112112214104211210121211101010101221210101012120
46,11,121121112112121210211014112411011101010121211122124102120
46,12,11210121212412211012122121211112101111121112111211021010120
46,13,12121221112112012212101011010121010120
46,14,141110210121212122142122210120
46,15,111010122112110110210111011221021111011021101211212122110101121211111121111101211122111101041010111011114101011111122111110101121210211101022111414101110111411010120
46,16,1411121111111010101121121112111211211041021012110110112222120
46,17,1122112110111114111214101011110111012112102112101221211011210121012112112122414122101120
46,18,14111211111011010141121011012101121012101211210222120
46,19,111211212411211111110102110110210120
46,20,110110111211121141101010112110212111102101010121210101101011210211212101010121101011101011112121010120
46,21,10101221010121110121010211101112111210111011101014121014112116121110101211010120
46,22,24110121101121021112101212111412121112120
46,23,21121010112121111111610101121216121010210120
46,24,114110121120101110111102222211201121011101010121222221210120
46,25,1121111021101112110122141212111012111010101010120
46,26,1110114102412141021111021101021102211011214102101010110141021101410111122101010221012112212112111422121010120
46,27,11101010221011210121110102211111010120
46,28,11021111112111212212110210211210121010121110110122210120
46,29,110110411011112101210112101021114112124121211411111012101122120
46,30,222101414110212101211121012211111210111011041101111212120120
46,31,2101412221121121212101011221211011101201210120
46,32,1121102112111011101210101110112122141014114112121220
46,33,111011012211211112211010111010111011212110141210110102141221211102120
46,34,11011011121112114111012210112212111221122012112121010120
46,35,10101211112010111111121010111011210101110122121101014122112222122110101111010102120
47,1,1012110211211211121121212121111102110
47,2,112121211122121121212111121122111011111101111010112110110112110
47,3,2111121211121120211112121212112011111101211101121141102110
47,4,11212111211121101121112141012121011201211141210111414101211101011021221111014121121111010121110111011211021121112212121112111102110
47,5,110210110112110
47,6,110111101211112110
47,7,41111212141212122112101011110102110
47,8,112111211011101111102110
47,9,21111210112412112111011102110
47,10,1110122101011121210121211112112101101212111010110212110212
47,11,21111221101121212112021212102110
47,12,122110111212121112212114210212101101021112111211112111012112101101021141101110
47,13,1111221011011111111221011114101101101021012211110
47,14,1112211211112112112111124111121114104110
47,15,111012112111011212410212610101212110212111101111010121102120101111121211102120111211110221211112111011121110110112121411124101221111104110
47,16,110122101111101112121121012112211212201012221211014111211112112121101114104110
47,17,112101102110121221010210
47,18,11012121112111210111210121104110212114110124101010210
47,19,1010122412111211010101121111010121101012112110111111110110210
47,20,11211212121021110212114121102112011211112101211101121212112121212111011110101111011101011102110
47,21,21211012022112111010111011221121101110
47,22,11011010121110101210121010111114102110
47,23,141112111111211112101104102110
47,24,112111121010211012121010212
47,25,121210121410211221012111111101110211111101102110
47,26,21111210221121112211121112110210101011211011102110
47,27,11011211101101411110121121101102110
47,28,21111211112410112111121021211011102110
47,29,10111121212112110112101121102110
47,30,110141111021101111011212210111011210210101011211011102110
47,31,11101121012101101212112101212111011102110
47,32,12121112112121212116212112101211111110121211221102111011102110
47,33,4111121214122211122121121014102110
47,34,1212111211212121211222110122112101121110
47,35,1211211041110111211010101121111011211110102110
47,36,1210121102112110211210121112101101211012101010102110
47,37,121010122110110101211010102110
47,38,41210414110101112122121211121221011112101011221011120121210111112110114111211110101010101010110122124102110
48,1,10121102112114110211101222
48,2,11011112121111121211121111111210112110111011112120122
48,3,112111211010122
48,4,11141211121121210101211102422121221101121121122110101121211210122
48,5,11011010121101012114210212101101021212122111111010112110121211121211010122
48,6,111110121211012121101012110101216211211210111010411110111112111010111110111111011211410122
48,7,1121121122110101121211210122
48,8,16101021212111121122
48,9,110121211121211112111112111112110121122
48,10,1212112121112212121211121101102101121111221211121012110102122111101211110211010122
48,11,112111011121110102111104102121102210101012122111011114101212110101121011112121101010121110110101211101021021211210121122
48,12,101121011212111121101012114102101121111211212110111210121011121010222
48,13,111010121211121211610102102121122
48,14,11211011221101011011112141111111214112121121122
48,15,112101112111211010121211110122122111010122112111212121112111221211021211210111122110101212102221012112122
48,16,110111211101021110101121010121021221212110101012111212210111211010112112111101211101221011110101210122
48,17,10111010211212110101111212110121112112111211121210101142102121011010211121111111011210122
48,18,11011121110101211012121110111111111221211011211121111010112110102122
48,19,112111212101212121211210122
48,20,11111211211121210121211111102121111011411210111212111010121110111012120122
48,21,11021010121102101212112121211211102122
48,22,11021111121112111101021122112111212122
48,23,121211210110121011121111121211022
48,24,11112111011101210110111010121101111121011010111011010121211210121122
48,25,1112111211210110101101211010110210121011111211021212012111412012110101210121121011211201211211011011101121210112121411011121110112111210101210122
48,26,10111121112212111011111111021111112112112112121212111010121110111011111021241111211012121211111010122
48,27,110111211211102101111011201011012112412121211112112110111121212211111210101211111221211102122
48,28,11141011121210121210111101121121112112121122
48,29,1121121211121114114111012111411011012101121121012110121211102222102121120111121211111101102111111010122111010101110121211210101110121221210111211121111012111121121212111221211012011211010122
49,1,10121102112141111212122111210111121112121122112211210120
49,2,41111212122101410211010110121112101212101011101101101101012101110211011210210120
49,3,121211121102110121121211411121011121121101102112011211010120
49,4,12121122111214101121101110210120
49,5,110121011212101111010121101110121121120
49,6,4111121214124110212111211114121221021121211012122110102120
49,7,101412210121211012110212121010111110121221111110110221111122121101111110110101101211010211411112120
49,8,1012121110121211210120
49,9,11241121110101210112110121011211211010212110102121212102121411410121112410110121011210101110141221111010120
49,10,121010121101211012101111010112211111010120
49,11,4111121212210101012210101412122101201012141224101412112101201212101412111012121210102110110101211010221111011011411112120
49,12,4111121212011212121121210112102121112121011011210101111111101210111011211021110121112211221121120
49,13,41114114110212211211221110210122114111121412101110121211021012211210120
49,14,21101021214110101212122410102114101102212121101121222111212211012010211010101221121120
49,15,12101012112121212111212121010221212110211011211102121211411112120
49,16,101111212112110121101121122112101011211111010120
49,17,1141110110101212114111102112112111211010101210102211212102120
49,18,122110111011221101011211221210120
50,1,10121102112161010210120
50,2,10114124112211201012102121221010120
50,3,112102114122211102120
50,4,1011022121101011010112121210120
50,5,1011210111441101104101220
50,6,1110121411141101101011102211142121212120
50,7,1010111022110102221211112102221211102120
50,8,101121102111101220
50,9,1110211141412212112102121421110120
50,10,1201212112101220
50,11,1011012111010212101120212110120
50,12,1110101101012211021111120
50,13,1221101011102120
50,14,1102101011110111212111111111120
50,15,111221010101111010210120102120
50,16,111011010122111011211011121012110110111101101010120
50,17,1011110111121110121111121120
50,18,210111210101211011210120
50,19,14101011010110112112121101120
50,20,11111212111010120
50,21,1410111012124121120
50,22,110121210112022111021211411111110101120
50,23,1211212222111120
50,24,101221121111210120
50,25,141101011011220
50,26,1121111121121021111012110121120
50,27,21121211241010121212212122120
50,28,2121011211111011011101210120
50,29,2111101011111411112110120
50,30,1011211112111011011121101220
50,31,1101110121101121101120
50,32,22221211111210120
50,33,101111021101011411101220
50,34,1012211222111010120
50,35,11414212211102120
50,36,110101021011221010101111012102111210121101220
50,37,12221111021122112101010101101111120
50,38,1110110112211010112101122111122121121120
50,39,101012212211110110111110112110111010120
50,40,1111011110111021120
50,41,1011010112101211222120
50,42,10110121101110112111010120
50,43,141011021121111010120
50,44,10111110101101012221110101102120
50,45,101101112122114121110121122111010102112121120
51,1,10121102112112121102
51,2,102121102
51,3,102121102
51,4,1011121102
51,5,12221211210
51,6,112211210
51,7,1141210110
51,8,12101210120110
51,9,101110110110
51,10,11101220
51,11,11211021012220
51,12,1012112110120
51,13,10110114110120
51,14,2210111021121212121010120
51,15,120112121421120
51,16,212142210111012102210121110120
51,17,2212121101210120
51,18,1101021101010120
51,19,14102110111411101020
51,20,110101221102120
51,21,1412111011210120
51,22,1114110110122120
51,23,1111141101011221112014121012120
51,24,1012112110110221010120
51,25,1011211011221222112210122120
51,26,1211410121411102120
51,27,1111411010211210120
51,28,1101110102122221101112111210120
51,29,1101110111221121110101212101210120
51,30,221211211111221101210120
51,31,211210110111010120
51,32,2416101041210120120
51,33,110111101012112220
51,34,1111101211111010120
51,35,11010212212211010120
51,36,1211022210110121010120
51,37,11102242111121122101210120
51,38,122410101021121010111021220
51,39,1112110121212110101020
51,40,1110211121211102101012111120
51,41,12210101010211011210120
51,42,2111121010110110112111011120
51,43,12121102111011121220
51,44,11101010111101111011211111012120
51,45,110122121221222121120
51,46,110121221011210221022120
51,47,114111022110211412120
51,48,1010111022110102120
51,49,1121110101102101011111011120
51,50,1111211411201121220
51,51,121012112112102111411201121220
51,52,12114111211210112121012222110101020
51,53,11210121010102220
51,54,11111010141211120
51,55,11101121021211010120
51,56,1211010121012112110120
51,57,41211012102141211210120
51,58,122111121101110120
51,59,1121121112121201121102110121010120
51,60,110111211121210111122120
52,1,101211021121120
52,2,11212020
52,3,2112220
52,4,1010101020
52,5,110101020
52,6,1010101020
52,7,121211111210
52,8,21212210
52,9,101121141102
52,10,11210121102
52,11,1102101111011120
52,12,112110210210120
52,13,10111211221112112
52,14,211411212121211120
52,15,11101024101210210120
52,16,1010210141021012141011010122101012121010120
52,17,120112121421120
52,18,212114221011101121011101210120
52,19,12101214212121010120
52,20,1112112111202121110212121020
52,21,1121212111101011111212210101021101111101411021201111221021101212111120
52,22,110102121211211012410120
52,23,11212122101210222121020
52,24,11211101010211101121010112020
52,25,110111011012102114120
52,26,2414141014101210120
52,27,1122111021122121120
52,28,141412101102112211011120
52,29,111014121110111111212121020
52,30,10122121121111121010120
52,31,101112114111210111120
52,32,101011101021121241010102220
52,33,101221111121210120
52,34,101021121201412222120
52,35,10112101011010101102120
52,36,10112122110101122120
52,37,1012110141111110110110120
52,38,101101121011212110101101111211021220
52,39,1011012111110120
52,40,10101110102112201120120
52,41,1012111010111010120
52,42,10122110211211121101220
52,43,101101210101211021211410120
52,44,112110101211412121221212020
52,45,110101212210111122110120
52,46,1012102101010110102121012120
52,47,1121121112122212111212101110210120
52,48,1010110111111211101121110110111121120
52,49,1111011110111021220
53,1,10121102112112011212
53,2,211211101212
53,3,12121111012
53,4,10111210222
53,5,1112121012
53,6,21121012
53,7,111101110102
53,8,12121112
53,9,121211010110102
53,10,11041210124102
53,11,21110121212
53,12,111221212212
53,13,111012110110102
53,14,121101101212
53,15,12121210102
53,16,1010110112102
53,17,22101111212
53,18,11012102211110102
53,19,1111011211012
53,20,112121110102
53,21,11111111110122
53,22,10112101222
53,23,10111410421201241210124116121121121210210121112111121210101211111041121111012
53,24,101012212112
53,25,1121021111022
53,26,11221211221210212111010101212101121011211121411102
53,27,1212121012110211111141014111101110122
53,28,12112121010101211121111211212210211011102
53,29,11010122112121012110110110121102
53,30,2111011121010112111111011112111212121111011111012
53,31,11212112211210101110111211421211211011121101210102
53,32,11211011211411010110121111111121112110101111110111101012111210101110121011222121122110121112111011101111112
53,33,11110112112
53,34,11021221102
53,35,11212101010111112
53,36,1010111012211122
53,37,1102211212
53,38,121112112101102
53,39,1110110122112212
53,40,112101210112
53,41,12102101410102
53,42,1121211101212
53,43,11221110111102
53,44,1122111211102
53,45,11221111010111110122
53,46,12011012102
53,47,112110120110102
53,48,1122111021102
53,49,11221111102
53,50,112410112101022
53,51,112114102
53,52,110121221011210221010111102
53,53,10101111102
53,54,1122212
53,55,11112411111122
53,56,2212121211022
53,57,111102110
53,58,101121221212110
53,59,111021012110120
53,60,110121121020
53,61,112102120
53,62,10121211012
54,1,1012110211210111121112110110
54,2,1121102121012112210120110
54,3,1112111410411011110120110
54,4,1110411210124122110110
54,5,1012211212101210
54,6,111110101011012112101210
54,7,11101021101012111010211121012122110
54,8,10121112112102121221010110
54,9,1110101101012211121012122102210110
54,10,11211414102212110
54,11,11104102114114120110
54,12,11101010112210110411410210110
54,13,111021122110221110
54,14,10211011214111221110
54,15,1111102421211012110
54,16,1101211221110
54,17,1110110101021110111012110
54,18,1110221101211221110
54,19,161010211010221012210110120110
54,20,12114111210102110122110
54,21,1101211221110
54,22,1110110101021110111012110
54,23,11101211210
54,24,124111124211211141611121221110
54,25,11011101110112101210111210110
54,26,110121112101210110
54,27,1410124111011110101101010110
54,28,111010120411012101101110120110
54,29,12102111011221110
54,30,1101211221110
54,31,161010211010101221121221121010110
54,32,1110110101021110111012110
54,33,1110101221210
54,34,16101021101021101421212102121110
54,35,1011201212121110212110
54,36,111012111210112112101210
54,37,11102121121012111041011101221221110
54,38,1110111121011012120110
54,39,1221221110
54,40,1110110101021110111012110
54,41,1110412110101210
54,42,11212212112111021010112120110
54,43,11211010120141101011214121110
54,44,10122110112122110
54,45,11011010111121110
54,46,1121110111012111021110
54,47,1201012121221110
54,48,1011012114112121102211110
54,49,14111010110211110
54,50,141014122112110210110
54,51,11101010410211011012110
54,52,11110211211110
54,53,111122112120110
54,54,120112121421110
54,55,21011101012112120110
55,1,1012110211211020
55,2,11101020
55,3,11101220
55,4,11110120
55,5,11011011111020
55,6,1201111110120
55,7,1141111211110220
55,8,12101010220
55,9,11220101101011210120220
55,10,10101111210120
55,11,22211212012101020
55,12,10111010111020
55,13,1111241111211120
55,14,1110122112102210120
55,15,11110611411240
55,16,1111241111211120
55,17,1101011011110101100
55,18,1111241111211120
55,19,111010101101120
55,20,101121011210120
55,21,1111241111211120
55,22,101110111011101020
55,23,1111241111211120
55,24,111012101212110101101020
55,25,1111241111211120
55,26,1110110220
55,27,110210111110121101020
55,28,1111241111211120
55,29,10112121122110101111010112100
55,30,1111241111211120
55,31,110111101111120
55,32,1111241111211120
55,33,21011012101211101101012121210102112211010112122121211211020
55,34,1111241111211120
55,35,101111012121242112212121120
55,36,1111241111211120
55,37,1112111141121010121120
55,38,1111241111211120
55,39,110111210111212141221260
55,40,1111241111211120
55,41,101101012112210110111222101020
55,42,1111241111211120
55,43,212112112111111010120
55,44,122110121101121020
55,45,1111241111211120
55,46,1110211211121220
55,47,1111241111211120
55,48,1241020
55,49,1111241111211120
55,50,212102110120
55,51,1111241111211120
55,52,212121121121020
55,53,1111241111211120
55,54,1112112112141121010101211101210120
55,55,1111241111211120
55,56,212212110110101012122101101260
55,57,1111241111211120
55,58,112120221101020
55,59,1111241111211120
55,60,10141010211101020
55,61,1111241111211120
55,62,11221121220
55,63,1111241111211120
55,64,106120
55,65,1111241111211120
55,66,212102112120
55,67,1111241111211120
55,68,212211211021140
55,69,1111241111211120
55,70,21210210120
55,71,1111241111211120
55,72,212022210120
55,73,1111241111211120
55,74,10101012122101101260
55,75,1111241111211120
55,76,1112112101101021101110120
55,77,1111241111211120
55,78,12110111110121101020
56,1,10121102112112111102110
56,2,1011101122110
56,3,21112110
56,4,12111010112
56,5,1111012112
56,6,12101412212
56,7,1121010221210
56,8,1102101011141021010110
56,9,1102101011141021010110
56,10,121212120
56,11,1411011120
56,12,2141220
56,13,1112101120
56,14,11212102120
56,15,1211120210
56,16,111211102112120
56,17,12111010102121120
56,18,110221122111012220
56,19,2111211021212120
56,20,1211124111120
56,21,11011012410120
56,22,121020
56,23,11021101101020
56,24,142122210120
56,25,21012122102121022
56,26,1222122122
56,27,110210121410210120
56,28,21012020
56,29,11012220
56,30,1112020
56,31,1412020
56,32,121121210
56,33,2102121210210
56,34,111120210
56,35,1612102121242
56,36,11102121022
56,37,11101022
56,38,110210120
56,39,1112101120
56,40,11112102120
56,41,1102112141021120
56,42,21221120
56,43,111221020
56,44,221212120
56,45,12102210121110120
56,46,12211211101210120
56,47,122122111210211412211210114110220
56,48,11241101120
56,49,101201121102120
56,50,110221122211012020
56,51,121210111621011120
56,52,121211211122120
56,53,121211010120
56,54,121211101110120
56,55,12121101020
56,56,221111010120
56,57,101110210110211120
56,58,11110141020
56,59,112101012141010102120
56,60,101110210111010112101110220
56,61,1412111102110112111022210120
56,62,1110110112011022110211120
56,63,111101410120
56,64,11210101214101012120
56,65,101411110211221101011120
56,66,14110120
